itemno;title;description;abe-title;abe-description
214710-55;Flat Curb Chain, 4mm, Gold Plated;This necklace is a chic flat curb chain, which is both - fashionable and classic. The timeless necklace has a gold plated surface, which is of long-lasting quality. Since you will keep the jewellery piece in your jewel box for a lifetime, it will quickly become your most favourite piece in there.;Kette, Panzer oval gedrückt, AMD;-
214710-60;Flat Curb Chain, 4mm, Gold Plated;This necklace is a chic flat curb chain, which is both - fashionable and classic. The timeless necklace has a gold plated surface, which is of long-lasting quality. Since you will keep the jewellery piece in your jewel box for a lifetime, it will quickly become your most favourite piece in there.;Kette, Panzer oval gedrückt, AMD;-
214760-19;Bracelet, Curb Chain, Oval, Gold Plated;This bracelet is a chic curb chain, which is both - fashionable and classic. The timeless bracelet has a gold plated surface, which is of long-lasting quality. Since you will keep the jewellery piece in your jewel box for a lifetime, it will quickly become your most favourite piece in there.;Armband, Panzer oval gedrückt, AMD;-
214760-40;Flat Curb Chain, Gold Plated;This necklace is a chic flat curb chain, which is both - fashionable and classic. The timeless necklace has a gold plated surface, which is of long-lasting quality. Since you will keep the jewellery piece in your jewel box for a lifetime, it will quickly become your most favourite piece in there.;Kette, Panzer oval gedrückt, AMD;-
214760-42;Flat Curb Chain, Gold Plated;This necklace is a chic flat curb chain, which is both - fashionable and classic. The timeless necklace has a gold plated surface, which is of long-lasting quality. Since you will keep the jewellery piece in your jewel box for a lifetime, it will quickly become your most favourite piece in there.;Kette, Panzer oval gedrückt, AMD;-
214760-45;Flat Curb Chain, Gold Plated;This necklace is a chic flat curb chain, which is both - fashionable and classic. The timeless necklace has a gold plated surface, which is of long-lasting quality. Since you will keep the jewellery piece in your jewel box for a lifetime, it will quickly become your most favourite piece in there.;Kette, Panzer oval gedrückt, AMD;-
214760-50;Flat Curb Chain, Gold Plated;This necklace is a chic flat curb chain, which is both - fashionable and classic. The timeless necklace has a gold plated surface, which is of long-lasting quality. Since you will keep the jewellery piece in your jewel box for a lifetime, it will quickly become your most favourite piece in there.;Kette, Panzer oval gedrückt, AMD;-
214780-38;;;Kette, Panzer oval gedrückt, AMD;-
214780-42;Necklace, Flat Curb Chain, Gold Plated;This jewellery piece is popular and timeless with its flattened curb chain design. The flat curb chain necklace is gold plated in highest quality and it will look stunning for any day in life.;Kette, Panzer oval gedrückt, AMD;-
214780-50;Necklace, Flat Curb Chain, 3mm, Gold Plated;This jewellery piece is popular and timeless with its flattened curb chain design. The flat curb chain necklace is gold plated in highest quality and it will look stunning for any day in life.;Kette, Panzer oval gedrückt, AMD;-
214780-70;Necklace, Flat Curb Chain, 3mm, Gold Plated;This jewellery piece is popular and timeless with its flattened curb chain design. The flat curb chain necklace is gold plated in highest quality and it will look stunning for any day in life.;Kette, Panzer oval gedrückt, AMD;-
217000-19;;;Armband, Kordel rund massiv, AMD;-
217003-19;BRACELET, FRENCH ROPE CHAIN, GOLD PLATED, 19CM,  NEW;;Armband, 3mm Kordelkette, AMD;diamantiert
217003-45;Necklace, French Rope Chain, Gold Plated;This french rope chain is a chic necklace with a rare design. The french rope chain looks great even without a pendant. The gold plating is done sophisticatedly and gives therefore longlasting and high quality features to the necklace.;Kette, 3mm Kordelkette, AMD;diamantiert
217003-50;Necklace, French Rope Chain, Gold Plated;This french rope chain is a chic necklace with a rare design. The french rope chain looks great even without a pendant. The gold plating is done sophisticatedly and gives therefore longlasting and high quality features to the necklace.;Kette, 3mm Kordelkette, AMD;diamantiert
217003-70;Necklace, French Rope Chain, Gold Plated;This french rope chain is a chic necklace with a rare design. The french rope chain looks great even without a pendant. The gold plating is done sophisticatedly and gives therefore longlasting and high quality features to the necklace.;Kette, 3mm Kordelkette, AMD;diamantiert
217004-21;;;Armband, 4mm Kordel, AMD;diamantiert
217004-60;Necklace, French Rope Chain, Gold Plated;This necklace looks stunning due to its detailed french rope design. The gold plated surface is well finished and has therefore a long lasting quality. Silver 925.;Kette, 4mm Kordelkette, AMD;diamantiert
217004-70;;;Kette, 4mm Kordelkette, AMD;diamantiert
218000-19;Bracelet, Singapore Chain, Gold Plated;A chic bracelet with the design of a singapore chain. Great finish and high quality! Gold Plated.;Armband, Singapur diamantiert, AMD;-
218000-21;Bracelet, Singapore Chain, Gold Plated;A chic bracelet with the design of a singapore chain. Great finish and high quality! Gold Plated.;Armband, Singapur diamantiert, AMD;-
218000-50;Necklace, Singapore Chain, Gold Plated;A chic necklace with the design of a singapore chain. Great finish and high quality! Gold Plated.;Kette, Singapur diamantiert, AMD;-
218000-60;Necklace, Singapore Chain, Gold Plated;A chic necklace with the design of a singapore chain. Great finish and high quality! Gold Plated.;Kette, Singapur diamantiert, AMD;-
218000-70;Necklace, Singapore Chain, Gold Plated;A chic necklace with the design of a singapore chain. Great finish and high quality! Gold Plated.;Kette, Singapur diamantiert, AMD;-
219000-19;;;Armband, 1,4mm Schlange mit Kugeln, AMD;runde Schlangenkette mit kleinen aufgesetzten Kugeln 3mm im Abstand von etwa 15mm
219000-38;Necklace, Snake Chain with Balls, Gold Plated;A chic and fashionable necklace of a snake chain design with balls. The gold plating is done sophisticatedly and gives therefore longlasting and high quality features to the necklace.;Kette, Schlangenkette mit Kugeln, AMD;runde Schlangenkette mit kleinen aufgesetzten Kugeln 3mm im Abstand von etwa 15mm
219000-42;;;Kette, Schlangenkette mit Kugeln, AMD;runde Schlangenkette mit kleinen aufgesetzten Kugeln 3mm im Abstand von etwa 15mm
219000-45;Necklace, Snake Chain with Balls, Gold Plated;A chic and fashionable necklace of a snake chain design with balls. The gold plating is done sophisticatedly and gives therefore longlasting and high quality features to the necklace.;Kette, Schlangenkette mit Kugeln, AMD;runde Schlangenkette mit kleinen aufgesetzten Kugeln 3mm im Abstand von etwa 15mm
219000-50;Necklace, Snake Chain with Balls, Gold Plated;A chic and fashionable necklace of a snake chain design with balls. The gold plating is done sophisticatedly and gives therefore longlasting and high quality features to the necklace.;Kette, Schlangenkette mit Kugeln, AMD;runde Schlangenkette mit kleinen aufgesetzten Kugeln 3mm im Abstand von etwa 15mm
219001-17;Bracelet, 1mm, Snake Chain, Gold Plated;This is a beautiful and sophisticated thin snake chain bracelet(1 mm), gold plated and great quality.;Armband, 1mm Schlange glatt, AMD;dünnes Schlangenarmband ca. 1mm
219001-19;Bracelet, 1mm, Snake Chain, Gold Plated;This is a beautiful and sophisticated thin snake chain bracelet(1 mm), gold plated and great quality.;Armband, 1mm Schlange glatt, AMD;dünnes Schlangenarmband ca. 1mm
219001-42;necklace, 1mm snake chain, gold-plated;This is a beautiful and sophisticated thin snake chain (1 mm) which is gold plated. It would match nicely with one of our wonderful pendants.;Kette, 1mm Schlangenkette glatt, AMD;dünnes Schlangenkettchen ca. 1mm, Karabiner 6mm
219001-45;Necklace, 1mm, Snake Chain, Gold Plated;This is a beautiful and sophisticated thin snake chain (1 mm) which is gold plated. It would match nicely with one of our wonderful pendants.;Kette, 1mm Schlangenkette glatt, AMD;dünnes Schlangenkettchen ca. 1mm, Karabiner 6mm
219002-19;Bracelet, 2mm, Snake Chain, Gold Plated;This is a beautiful and sophisticated thin snake chain bracelet(2 mm), gold plated and great quality.;Armband, 2mm Schlange glatt, AMD;Schlangenarmband ca. 2mm
219002-36;Necklace, 2mm Snake Chain, Gold Plated;This is a beautiful and sophisticated thin snake chain bracelet(2 mm), gold plated and great quality.;Kette, 2mm Schlangenkette glatt, AMD;-
219002-42;;;Kette, 2mm Schlangenkette glatt, AMD;-
219002-45;;;Kette, 2mm Schlangenkette glatt, AMD;-
219003-19;;;Armband, Schlange, rund, diam, FR, AMD;diamantiert
219004-19;Bracelet, Round Snake Chain, Gold Plated;This is a beautiful and sophisticated round snake chain bracelet, of high quality and a sophisticated gold plating.;Armband, Schlange, rund diam, KB, AMD;diamantiert
219005-19;Bracelet, Round Snake Chain, Gold Plated;This is a beautiful and sophisticated round snake chain bracelet, of high quality and a sophisticated gold plating.;Armband, Schlange, rund-glatt, AMD;-
219005-40;Necklace, Round Snake Chain, Gold Plated;This is a beautiful and sophisticated round snake chain, which is gold plated. It would match nicely with one of our wonderful pendants.;Kette, Schlangenkette rund-glatt, AMD;Karabiner 6mm^
219005-42;Necklace, Round Snake Chain, Gold Plated;This is a beautiful and sophisticated round snake chain which is gold plated. It would match nicely with one of our wonderful pendants.;Kette, Schlangenkette rund-glatt, AM;Karabiner 6mm
219005-45;Necklace, Round Snake Chain, Gold Plated;This is a beautiful and sophisticated round snake chain, which is gold plated and has a fine finish. It would match nicely with one of our wonderful pendants.;Kette, Schlangenkette rund-glatt, AMD;Karabiner 6mm
219005-50;Necklace, Round Snake Chain, Gold Plated;This is a beautiful and sophisticated round snake chain, which is gold plated and has a fine finish. It would match nicely with one of our wonderful pendants.;Kette, Schlangenkette rund-glatt, AMD;Karabiner 6mm
219005-60;Necklace, Round Snake Chain, Gold Plated;This is a beautiful and sophisticated round snake chain, which is gold plated and has a fine finish. It would match nicely with one of our wonderful pendants.;Kette, Schlangenkette rund-glatt, AMD;Karabiner 6mm
219005-70;Necklace, Round Snake Chain, Gold Plated;This is a beautiful and sophisticated round snake chain, which is gold plated and has a fine finish. It would match nicely with one of our wonderful pendants.;Kette, Schlangenkette rund-glatt, AMD;Karabiner 6mm
219006-19;;;Armband, Schlange, rund, diam, FR, AMD;diamantiert
219007-19;;;Armband, Schlange rund diamantiert, AMD;diamantiert
219007-45;;;Kette, Schlange rund diamantiert, AMD;diamantiert
219007-50;;;Kette, Schlange rund diamantiert, AMD;diamantiert
219007-55;Round Snake Chain, Gold Plated;This is a beautiful and sophisticated round snake chain, which is gold plated and has a fine finish. It would match nicely with one of our wonderful pendants.;Kette, Schlange rund diamantiert, AMD;diamantiert
219007-60;;;Kette, Schlange rund diamantiert, AMD;-
219007-70;;;Kette, Schlange rund diamantiert, AMD;-
219010-38;Thin Snake Chain, Gold Plated;A well finished, thin snake chain of high quality. This chain necklace is a great accessory to be worn at any occasion, with or without pendant - it will always be an eyecatcher! Gold Plated.;Kette, dünne Schlangenkette, AMD;
219010-40;Thin Snake Chain, Gold Plated;A well finished, thin snake chain of high quality. This chain necklace is a great accessory to be worn at any occasion, with or without pendant - it will always be an eyecatcher! Gold Plated.;Kette, dünne Schlangenkette, AMD;-
219010-42;Thin Snake Chain, Gold Plated;A well finished, thin snake chain of high quality. This chain necklace is a great accessory to be worn at any occasion, with or without pendant - it will always be an eyecatcher! Gold Plated.;Kette, dünne Schlangenkette, AMD;-
219010-45;Thin Snake Chain, Gold Plated;A well finished, thin snake chain of high quality. This chain necklace is a great accessory to be worn at any occasion, with or without pendant - it will always be an eyecatcher! Gold Plated.;Kette, dünne Schlangenkette, AMD;-
219010-50;Thin Snake Chain, Gold Plated;A well finished, thin snake chain of high quality. This chain necklace is a great accessory to be worn at any occasion, with or without pendant - it will always be an eyecatcher! Gold Plated.;Kette, dünne Schlangenkette, AMD;-
